Id,holdingInstitution,NumOfProv,areaCode,placeCountry,plcaeName,plcaeLat,placeLon,timeStart,timeEnd,timeCentury,Today,locationName,locationLat,locationLon,locationType,MEIlink,startType,endType,locationLatFilled,locationLonFilled,timeStartFilled,timeEndFilled
02140795,"{u'country': u'IT', u'short': u'Treviso C', u'name': u'Treviso, Biblioteca Comunale di Borgo Cavour  '}",5,"['e-it', u'e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Trivignano', u'Treviso', u'Treviso']","[43.77925, 'NoInfo', 45.53197, 45.66673, 45.66673]","[11.24626, 'NoInfo', 12.18687, 12.2416, 12.2416]","[1481, 1501, 1701, 1737, 1810]","[1481, 1700, 1800, 1810, 2021]","[[15], [16, 17], [18], [18, 19], [19]]",True,"['Italy', 'Italy', u'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 45.53197, 45.66673, 45.66673]","[11.24626, 12.83333, 12.18687, 12.2416, 12.2416]","['accurate', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140795,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 42.83333, 45.53197, 45.66673, 45.66673]","[11.24626, 12.83333, 12.18687, 12.2416, 12.2416]","[1481, 1501, 1701, 1737, 1810]","[1481, 1700, 1800, 1810, 2021]"
02140630,"{u'country': u'FR', u'short': u'Paris BN', u'name': u'Paris, Biblioth\xe8que nationale de France'}",4,"['e-it', u'e-it', u'e-it', u'e-fr']","['Italy', u'Italy', u'Italy', u'France']","['Florence', u'Venice', u'Venice', u'Paris']","[43.77925, 45.4389, 45.4389, 48.85341]","[11.24626, 12.33092, 12.33092, 2.3488]","[1481, 1481, 1519, 1801]","[1481, 1519, 1547, 2021]","[[15], [15, 16], [16], [19]]",True,"['Italy', u'Italy', u'Italy', u'France']","[43.77925, 45.4389, 45.4389, 48.85341]","[11.24626, 12.33092, 12.33092, 2.3488]","['accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140630,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 45.4389, 45.4389, 48.85341]","[11.24626, 12.33092, 12.33092, 2.3488]","[1481, 1481, 1519, 1801]","[1481, 1519, 1547, 2021]"
02141192,"{u'country': u'US', u'short': u'Boston Public Library', u'name': u'Boston Public Library'}",7,"['e-it', u'e-it', u'e-it', u'n-us-ma', u'n-us-ma', u'n-us-ma', u'n-us-ma']","['Italy', 'NoInfo', u'Italy', u'United States', u'United States', u'United States', u'United States']","['Florence', 'NoInfo', u'Italy', u'Boston', u'Cambridge', u'Cambridge', u'Boston']","[43.77925, 'NoInfo', 42.83333, 42.35843, 42.3751, 42.3751, 42.35843]","[11.24626, 'NoInfo', 12.83333, -71.05977, -71.10561, -71.10561, -71.05977]","[1481, 1481, 1550, 1939, 1939, 1943, 1943]","[1481, 1500, 1650, 1939, 1943, 1943, 2021]","[[15], [15], [16, 17], [20], [20], [20], [20]]",True,"['Italy', 'Italy', u'Italy', u'United States', u'United States', u'United States', u'United States']","[43.77925, 42.83333, 42.83333, 42.35843, 42.3751, 42.3751, 42.35843]","[11.24626, 12.83333, 12.83333, -71.05977, -71.10561, -71.10561, -71.05977]","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141192,"['accurate', 'accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.35843, 42.3751, 42.3751, 42.35843]","[11.24626, 12.83333, 12.83333, -71.05977, -71.10561, -71.10561, -71.05977]","[1481, 1481, 1550, 1939, 1939, 1943, 1943]","[1481, 1500, 1650, 1939, 1943, 1943, 2021]"
02140648,"{u'country': u'FR', u'short': u'Paris, Ste Genevieve', u'name': u'Paris, Biblioth\xe8que de Sainte-Genevi\xe8ve'}",5,"['e-it', u'e-it', 'NoInfo', u'e-it', u'e-fr']","['Italy', u'Italy', 'NoInfo', u'Italy', u'France']","['Florence', u'Florence', 'NoInfo', u'Rome', u'Paris']","[43.77925, 43.77925, 'NoInfo', 41.89193, 48.85341]","[11.24626, 11.24626, 'NoInfo', 12.51133, 2.3488]","[1481, 1481, 1500, 1717, 'NoInfo']","[1481, 1501, 1700, 1799, 2021]","[[15], [15, 16], [15, 16, 17], [18], 'NoInfo']",True,"['Italy', u'Italy', 'NoInfo', u'Italy', u'France']","[43.77925, 43.77925, 'NoInfo', 41.89193, 48.85341]","[11.24626, 11.24626, 'NoInfo', 12.51133, 2.3488]","['accurate', 'accurate', 'NoInfo', 'accurate', 'accurate']",https://data.cerl.org/mei/02140648,"['accurate', 'accurate', 'approx', 'accurate', 'NoInfo']","['accurate', 'accurate', 'approx', 'accurate', 'accurate']","[43.77925, 43.77925, 43.77925, 41.89193, 48.85341]","[11.24626, 11.24626, 11.24626, 12.51133, 2.3488]","[1481, 1481, 1500, 1717, 1717]","[1481, 1501, 1700, 1799, 2021]"
02141739,"{u'country': u'FR', u'short': u'Paris BN', u'name': u'Paris, Biblioth\xe8que nationale de France'}",3,"['e-it', u'e-fr', u'e-fr']","['Italy', u'France', u'France']","['Florence', u'Marseille', u'Paris']","[43.77925, 43.29695, 48.85341]","[11.24626, 5.38107, 2.3488]","[1481, 1766, 1781]","[1481, 1778, 2021]","[[15], [18], [18]]",True,"['Italy', u'France', u'France']","[43.77925, 43.29695, 48.85341]","[11.24626, 5.38107, 2.3488]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141739,"['accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 43.29695, 48.85341]","[11.24626, 5.38107, 2.3488]","[1481, 1766, 1781]","[1481, 1778, 2021]"
02141717,"{u'country': u'AT', u'short': u'Wien Albertina', u'name': u'Wien, Bibliothek der Graphischen Sammlung Albertina'}",2,"['e-it', u'e-au']","['Italy', u'Austria']","['Florence', u'Vienna']","[43.77925, 48.20849]","[11.24626, 16.37208]","[1481, 1776]","[1481, 2021]","[[15], [18]]",True,"['Italy', u'Austria']","[43.77925, 48.20849]","[11.24626, 16.37208]","['accurate', 'accurate']",https://data.cerl.org/mei/02141717,"['accurate', 'accurate']","['accurate', 'accurate']","[43.77925, 48.20849]","[11.24626, 16.37208]","[1481, 1776]","[1481, 2021]"
02141004,"{u'country': u'FR', u'short': u'Besan\xe7on BM', u'name': u'Besan\xe7on, Biblioth\xe8que Municipale'}",3,"['e-it', u'e-fr', u'e-fr']","['Italy', u'France', u'France']","['Florence', u'Besan\xe7on', u'Besan\xe7on']","[43.77925, 47.24878, 47.24878]","[11.24626, 6.01815, 6.01815]","[1481, 1753, 1826]","[1481, 1826, 2021]","[[15], [18, 19], [19]]",True,"['Italy', u'France', u'France']","[43.77925, 47.24878, 47.24878]","[11.24626, 6.01815, 6.01815]","['accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141004,"['accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate']","[43.77925, 47.24878, 47.24878]","[11.24626, 6.01815, 6.01815]","[1481, 1753, 1826]","[1481, 1826, 2021]"
02144949,"{u'country': u'US', u'short': u'New York Public Library, Rare Book Division', u'name': u'New York Public Library, Rare Book Division'}",5,"['e-it', u'e-it', u'e-fr', u'n-us', u'n-us-ny']","['Italy', 'NoInfo', 'NoInfo', u'United States', u'United States']","['Florence', 'NoInfo', 'NoInfo', u'New York', u'New York']","[43.77925, 'NoInfo', 'NoInfo', 40.71427, 40.71427]","[11.24626, 'NoInfo', 'NoInfo', -74.00597, -74.00597]","[1481, 1550, 1908, 1908, 1922]","[1481, 1650, 1908, 1944, 2021]","[[15], [16, 17], [20], [20], [20]]",True,"['Italy', 'Italy', 'France', u'United States', u'United States']","[43.77925, 42.83333, 46.0, 40.71427, 40.71427]","[11.24626, 12.83333, 2.0, -74.00597, -74.00597]","['accurate', 'approx', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02144949,"['accurate', 'approx', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 46.0, 40.71427, 40.71427]","[11.24626, 12.83333, 2.0, -74.00597, -74.00597]","[1481, 1550, 1908, 1908, 1922]","[1481, 1650, 1908, 1944, 2021]"
02141557,"{u'country': u'US', u'short': u'Wesleyan Univ. Library', u'name': u'Wesleyan Univ. Library'}",8,"['e-it', u'e-it', u'e-it', 'NoInfo', u'e-uk-en', u'e-uk', u'e-uk-en', u'n-us-ct']","['Italy', u'Italy', u'Italy', 'NoInfo', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United States']","['Florence', u'Florence', u'Florence', 'NoInfo', u'Sudbury', u'London', u'Sonning', u'Middletown']","[43.77925, 43.77925, 43.77925, 'NoInfo', 52.0389, 51.50853, 51.47411, 41.56232]","[11.24626, 11.24626, 11.24626, 'NoInfo', 0.73117, -0.12574, -0.91212, -72.65065]","[1481, 1695, 1749, 1801, 1825, 1866, 1875, 'NoInfo']","[1481, 1758, 1803, 1900, 1866, 1919, 1937, 2021]","[[15], [17, 18], [18, 19], [19], [19], [19, 20], [19, 20], 'NoInfo']",True,"['Italy', u'Italy', u'Italy', 'NoInfo', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United States']","[43.77925, 43.77925, 43.77925, 'NoInfo', 52.0389, 51.50853, 51.47411, 41.56232]","[11.24626, 11.24626, 11.24626, 'NoInfo', 0.73117, -0.12574, -0.91212, -72.65065]","['accurate', 'accurate', 'accurate', 'NoInfo', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141557,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'NoInfo']","['accurate', 'accurate', 'accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 43.77925, 43.77925, 52.0389, 51.50853, 51.47411, 41.56232]","[11.24626, 11.24626, 11.24626, 11.24626, 0.73117, -0.12574, -0.91212, -72.65065]","[1481, 1695, 1749, 1801, 1825, 1866, 1875, 1875]","[1481, 1758, 1803, 1900, 1866, 1919, 1937, 2021]"
02144952,"{u'country': u'IT', u'short': u'Milano Lucchini', u'name': u'Milano, Collezione Stefano Lucchini'}",4,"['e-it', u'e-fr', u'e-it', u'e-it']","['Italy', u'France', u'Italy', u'Italy']","['Florence', u'Paris', u'Rome', u'Milan']","[43.77925, 48.85341, 41.89193, 45.46427]","[11.24626, 2.3488, 12.51133, 9.18951]","[1481, 1844, 2007, 2007]","[1481, 1884, 'NoInfo', 2021]","[[15], [19], [21], [21]]",True,"['Italy', u'France', u'Italy', u'Italy']","[43.77925, 48.85341, 41.89193, 45.46427]","[11.24626, 2.3488, 12.51133, 9.18951]","['accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02144952,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'NoInfo', 'accurate']","[43.77925, 48.85341, 41.89193, 45.46427]","[11.24626, 2.3488, 12.51133, 9.18951]","[1481, 1844, 2007, 2007]","[1481, 1884, 1884, 2021]"
02141558,"{u'country': u'US', u'short': u'New Haven CT, Yale Univ., Beinecke Library', u'name': u'New Haven CT, Yale University, Beinecke Library', u'isil': u'US-ctybr'}",2,"['e-it', u'n-us-ct']","['Italy', u'United States']","['Florence', u'New Haven']","[43.77925, 41.30815]","[11.24626, -72.92816]","[1481, 1963]","[1481, 2021]","[[15], [20]]",True,"['Italy', u'United States']","[43.77925, 41.30815]","[11.24626, -72.92816]","['accurate', 'accurate']",https://data.cerl.org/mei/02141558,"['accurate', 'accurate']","['accurate', 'accurate']","[43.77925, 41.30815]","[11.24626, -72.92816]","[1481, 1963]","[1481, 2021]"
02141439,"{u'country': u'US', u'short': u'Cornell Univ. Libraries', u'name': u'Cornell Univ. Libraries'}",2,"['e-it', u'n-us-ny']","['Italy', u'United States']","['Florence', u'Ithaca']","[43.77925, 42.44063]","[11.24626, -76.49661]","[1481, 1865]","[1481, 2021]","[[15], [19]]",True,"['Italy', u'United States']","[43.77925, 42.44063]","[11.24626, -76.49661]","['accurate', 'accurate']",https://data.cerl.org/mei/02141439,"['accurate', 'accurate']","['accurate', 'accurate']","[43.77925, 42.44063]","[11.24626, -76.49661]","[1481, 1865]","[1481, 2021]"
02141267,"{u'country': u'US', u'short': u'Claremont Colleges, Honnold Library (Bodman Coll.)', u'name': u'Claremont Colleges, Honnold Library (Bodman Coll.)'}",2,"['e-it', u'n-us-ca']","['Italy', u'United States']","['Florence', u'Claremont']","[43.77925, 34.09668]","[11.24626, -117.71978]","[1481, 1927]","[1481, 2021]","[[15], [20]]",True,"['Italy', u'United States']","[43.77925, 34.09668]","[11.24626, -117.71978]","['accurate', 'accurate']",https://data.cerl.org/mei/02141267,"['accurate', 'accurate']","['accurate', 'accurate']","[43.77925, 34.09668]","[11.24626, -117.71978]","[1481, 1927]","[1481, 2021]"
02141440,"{u'country': u'US', u'short': u'Indiana Univ., The Lilly Library', u'name': u'Indiana Univ., The Lilly Library'}",2,"['e-it', u'n-us-in']","['Italy', u'United States']","['Florence', u'Bloomington']","[43.77925, 39.16533]","[11.24626, -86.52639]","[1481, 1960]","[1481, 2021]","[[15], [20]]",True,"['Italy', u'United States']","[43.77925, 39.16533]","[11.24626, -86.52639]","['accurate', 'accurate']",https://data.cerl.org/mei/02141440,"['accurate', 'accurate']","['accurate', 'accurate']","[43.77925, 39.16533]","[11.24626, -86.52639]","[1481, 1960]","[1481, 2021]"
02001009,"{u'country': u'GB', u'isil': u'GB-Uk', u'name': u'London, British Library', u'short': u'London BL'}",4,"['e-it', u'e-it', u'e-it', u'e-uk']","['Italy', 'NoInfo', 'NoInfo', u'United Kingdom']","['Florence', 'NoInfo', 'NoInfo', u'London']","[43.77925, 'NoInfo', 'NoInfo', 51.50853]","[11.24626, 'NoInfo', 'NoInfo', -0.12574]","[1481, 1475, 1750, 1842]","[1481, 1525, 1825, 2021]","[[15], [15, 16], [18, 19], [19]]",True,"['Italy', 'Italy', 'Italy', u'United Kingdom']","[43.77925, 42.83333, 42.83333, 51.50853]","[11.24626, 12.83333, 12.83333, -0.12574]","['accurate', 'approx', 'approx', 'accurate']",https://data.cerl.org/mei/02001009,"['accurate', 'accurate', 'approx', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 51.50853]","[11.24626, 12.83333, 12.83333, -0.12574]","[1481, 1475, 1750, 1842]","[1481, 1525, 1825, 2021]"
02140856,"{u'country': u'GB', u'isil': u'GB-Uk', u'name': u'London, British Library', u'short': u'London BL'}",4,"['e-it', u'e-it', u'e-uk', u'e-uk']","['Italy', u'Italy', u'United Kingdom', u'United Kingdom']","['Florence', u'Florence', u'London', u'London']","[43.77925, 43.77925, 51.50853, 51.50853]","[11.24626, 11.24626, -0.12574, -0.12574]","[1481, 1550, 1650, 1757]","[1481, 1605, 1757, 2021]","[[15], [16, 17], [17, 18], [18]]",True,"['Italy', u'Italy', u'United Kingdom', u'United Kingdom']","[43.77925, 43.77925, 51.50853, 51.50853]","[11.24626, 11.24626, -0.12574, -0.12574]","['accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02140856,"['accurate', 'approx', 'approx', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 51.50853, 51.50853]","[11.24626, 11.24626, -0.12574, -0.12574]","[1481, 1550, 1650, 1757]","[1481, 1605, 1757, 2021]"
02140784,"{u'country': u'IT', u'short': u'Siena C', u'name': u'Siena, Biblioteca Comunale degli Intronati'}",4,"['e-it', u'e-it', u'e-it', u'e-it']","['Italy', 'NoInfo', u'Italy', u'Italy']","['Florence', 'NoInfo', u'Florence', u'Siena']","[43.77925, 'NoInfo', 43.77925, 43.31822]","[11.24626, 'NoInfo', 11.24626, 11.33064]","[1481, 1481, 1614, 1758]","[1481, 1500, 'NoInfo', 2021]","[[15], [15], [17], [18]]",True,"['Italy', 'Italy', u'Italy', u'Italy']","[43.77925, 42.83333, 43.77925, 43.31822]","[11.24626, 12.83333, 11.24626, 11.33064]","['accurate', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02140784,"['accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'NoInfo', 'accurate']","[43.77925, 42.83333, 43.77925, 43.31822]","[11.24626, 12.83333, 11.24626, 11.33064]","[1481, 1481, 1614, 1758]","[1481, 1500, 1500, 2021]"
02142781,"{u'country': u'RU', u'short': u'Moscow SL', u'name': u'Moscow, [Russian State Library] Rossijskaja Gosudarstvennaja Biblioteka'}",6,"['e-it', u'e-it', u'e-gx', u'e-gx', u'e-gx', u'e-ru']","['Italy', u'Italy', u'Germany', u'Germany', u'Germany', u'Russia']","['Florence', u'Florence', u'Dresden', u'Dresden', u'Dresden', u'Moscow']","[43.77925, 43.77925, 51.05089, 51.05089, 51.05089, 55.75222]","[11.24626, 11.24626, 13.73832, 13.73832, 13.73832, 37.61556]","[1481, 1812, 1840, 1920, 1938, 1945]","[1481, 1829, 1920, 1938, 1945, 2021]","[[15], [19], [19, 20], [20], [20], [20]]",True,"['Italy', u'Italy', u'Germany', u'Germany', u'Germany', u'Russia']","[43.77925, 43.77925, 51.05089, 51.05089, 51.05089, 55.75222]","[11.24626, 11.24626, 13.73832, 13.73832, 13.73832, 37.61556]","['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02142781,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 43.77925, 51.05089, 51.05089, 51.05089, 55.75222]","[11.24626, 11.24626, 13.73832, 13.73832, 13.73832, 37.61556]","[1481, 1812, 1840, 1920, 1938, 1945]","[1481, 1829, 1920, 1938, 1945, 2021]"
02141086,"{u'country': u'IT', u'short': u'Novara C', u'name': u'Novara, Biblioteca civica Carlo Negroni'}",7,"['e-it', u'e-it', u'e-it', u'e-it', u'e-gx', u'e-it', u'e-it']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Germany', u'Italy', u'Italy']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Munich', u'Novara', u'Novara']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 48.13743, 45.44694, 45.44694]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 11.57549, 8.62118, 8.62118]","[1481, 1481, 1481, 1601, 1800, 'NoInfo', 1896]","[1481, 1600, 1600, 1700, 1830, 1896, 2021]","[[15], [15, 16], [15, 16], [17], [18, 19], [15, 16, 17, 18, 19], [19]]",True,"['Italy', 'Italy', 'Italy', 'Italy', u'Germany', u'Italy', u'Italy']","[43.77925, 42.83333, 42.83333, 42.83333, 48.13743, 45.44694, 45.44694]","[11.24626, 12.83333, 12.83333, 12.83333, 11.57549, 8.62118, 8.62118]","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141086,"['accurate', 'accurate', 'accurate', 'accurate', 'approx', 'NoInfo', 'accurate']","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 42.83333, 42.83333, 48.13743, 45.44694, 45.44694]","[11.24626, 12.83333, 12.83333, 12.83333, 11.57549, 8.62118, 8.62118]","[1481, 1481, 1481, 1601, 1800, 1800, 1896]","[1481, 1600, 1600, 1700, 1830, 1896, 2021]"
02141148,"{u'country': u'GB', u'short': u'Chatsworth Library', u'name': u'Chatsworth, Devonshire Collection, Library'}",6,"['e-it', u'e', u'e', u'e', u'e-uk-en', u'e-uk']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'United Kingdom', u'United Kingdom']","['Florence', u'Europe', 'NoInfo', 'NoInfo', u'Edensor', u'Chatsworth House']","[43.77925, 48.69096, 'NoInfo', 'NoInfo', 53.22662, 53.21667]","[11.24626, 9.14062, 'NoInfo', 'NoInfo', -1.62576, -1.6]","[1481, 1501, 1701, 1701, 1811, 1844]","[1481, 1600, 1800, 1800, 1844, 2021]","[[15], [16], [18], [18], [19], [19]]",True,"['Italy', 'NoInfo', 'Japan', 'Japan', u'United Kingdom', u'United Kingdom']","[43.77925, 48.69096, 35.68536, 35.68536, 53.22662, 53.21667]","[11.24626, 9.14062, 139.75309, 139.75309, -1.62576, -1.6]","['accurate', 'accurate', 'approx', 'approx', 'accurate', 'accurate']",https://data.cerl.org/mei/02141148,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'approx', 'approx', 'accurate', 'accurate']","[43.77925, 48.69096, 35.68536, 35.68536, 53.22662, 53.21667]","[11.24626, 9.14062, 139.75309, 139.75309, -1.62576, -1.6]","[1481, 1501, 1701, 1701, 1811, 1844]","[1481, 1600, 1800, 1800, 1844, 2021]"
02141598,"{u'country': u'DE', u'short': u'M\xfcnchen BSB', u'name': u'M\xfcnchen, Bayerische Staatsbibliothek', u'isil': u'DE-12'}",2,"['e-it', u'e-gx']","['Italy', u'Germany']","['Florence', u'Munich']","[43.77925, 48.13743]","[11.24626, 11.57549]","[1481, 'NoInfo']","[1481, 2021]","[[15], 'NoInfo']",True,"['Italy', u'Germany']","[43.77925, 48.13743]","[11.24626, 11.57549]","['accurate', 'accurate']",https://data.cerl.org/mei/02141598,"['accurate', 'NoInfo']","['accurate', 'accurate']","[43.77925, 48.13743]","[11.24626, 11.57549]","[1481, 1481]","[1481, 2021]"
02141603,"{u'country': u'CH', u'short': u""Gen\xe8ve, Bib. d'Italien"", u'name': u'Gen\xe8ve, Universit\xe9 de Gen\xe8ve, Fondation Barbier-Mueller pour l\u2019\xe9tude de la po\xe9sie de la Renaissance'}",6,"['e-it', u'e-it', u'e', 'NoInfo', u'e-it', u'e-sz']","['Italy', 'NoInfo', 'NoInfo', 'NoInfo', u'Italy', u'Switzerland']","['Florence', 'NoInfo', 'NoInfo', 'NoInfo', u'Turin', u'Geneva']","[43.77925, 'NoInfo', 'NoInfo', 'NoInfo', 45.07049, 46.20222]","[11.24626, 'NoInfo', 'NoInfo', 'NoInfo', 7.68682, 6.14569]","[1481, 1481, 1701, 1950, 'NoInfo', 2013]","[1481, 1600, 1800, 1980, 2013, 2021]","[[15], [15, 16], [18], [20], [15, 16, 17, 18, 19, 20, 21], [21]]",True,"['Italy', 'Italy', 'Japan', 'NoInfo', u'Italy', u'Switzerland']","[43.77925, 42.83333, 35.68536, 'NoInfo', 45.07049, 46.20222]","[11.24626, 12.83333, 139.75309, 'NoInfo', 7.68682, 6.14569]","['accurate', 'approx', 'approx', 'NoInfo', 'accurate', 'accurate']",https://data.cerl.org/mei/02141603,"['accurate', 'accurate', 'accurate', 'approx', 'NoInfo', 'accurate']","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 35.68536, 35.68536, 45.07049, 46.20222]","[11.24626, 12.83333, 139.75309, 139.75309, 7.68682, 6.14569]","[1481, 1481, 1701, 1950, 1950, 2013]","[1481, 1600, 1800, 1980, 2013, 2021]"
02141143,"{u'country': u'GB', u'short': u'Cambridge, Trinity College', u'name': u'Cambridge, Trinity College'}",8,"['e-it', u'e-it', u'e-uk-en', u'e-uk', u'e-uk-en', u'e-uk-en', u'e-uk', u'e-uk']","['Italy', 'NoInfo', 'NoInfo', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom']","['Florence', 'NoInfo', 'NoInfo', u'London', u'London', u'London', u'Crowan', u'Cambridge']","[43.77925, 'NoInfo', 'NoInfo', 51.50853, 51.50853, 51.50853, 50.16782, 52.2]","[11.24626, 'NoInfo', 'NoInfo', -0.12574, -0.12574, -0.12574, -5.32303, 0.11667]","[1481, 1481, 1813, 1857, 1860, 1862, 1862, 1863]","[1481, 1500, 1857, 1857, 1860, 1862, 1863, 2021]","[[15], [15], [19], [19], [19], [19], [19], [19]]",True,"['Italy', 'Italy', 'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom', u'United Kingdom']","[43.77925, 42.83333, 54.75844, 51.50853, 51.50853, 51.50853, 50.16782, 52.2]","[11.24626, 12.83333, -2.69531, -0.12574, -0.12574, -0.12574, -5.32303, 0.11667]","['accurate', 'approx', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']",https://data.cerl.org/mei/02141143,"['accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","['accurate', 'approx', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate', 'accurate']","[43.77925, 42.83333, 54.75844, 51.50853, 51.50853, 51.50853, 50.16782, 52.2]","[11.24626, 12.83333, -2.69531, -0.12574, -0.12574, -0.12574, -5.32303, 0.11667]","[1481, 1481, 1813, 1857, 1860, 1862, 1862, 1863]","[1481, 1500, 1857, 1857, 1860, 1862, 1863, 2021]"
